CommitId;RefactoringType;RefactoringDetail
c8d646ebf857a676a6b682b5e78d382c52b8c5ab;Rename Method;Rename Method	public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beingsREquest() : void renamed to public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beginsRequest() : void in class com.bumptech.glide.request.target.CustomViewTargetTest
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Attribute Type;Change Attribute Type	modelCache : Cache<GlideUrl> to modelCache : ModelCache<GlideUrl> in class com.bumptech.glide.samples.flickr.FlickrModelLoader.Factory
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Attribute Type;Change Attribute Type	stringCache : Cache<String> to stringCache : ModelCache<String> in class com.bumptech.glide.samples.flickr.FlickrModelLoader.Factory
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Attribute Type;Change Attribute Type	modelCache : Cache<GlideUrl> to modelCache : ModelCache<GlideUrl> in class com.bumptech.glide.load.model.stream.BaseGlideUrlLoader
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Attribute Type;Change Attribute Type	TYPES_THAT_USE_POOL : Set<ImageType> to TYPES_THAT_USE_POOL : Set<ImageHeaderParser.ImageType> in class com.bumptech.glide.load.data.bitmap.Downsampler
9fc12334a7d14347cd6951d0653264b2597bd3a0;Change Variable Type;Change Variable Type	type : ImageType to type : ImageHeaderParser.ImageType in method private shouldUsePool(bis RecyclableBufferedInputStream) : boolean in class com.bumptech.glide.load.data.bitmap.Downsampler
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Extract Variable;Extract Variable	modelLoader : ModelLoader<Object,Object> in method public RequestHarness() from class com.bumptech.glide.resize.request.BitmapRequestTest.RequestHarness
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Rename Attribute;Rename Attribute	imageType : Class<ImageResourceType> to imageLoadProvider : ChildLoadProvider<ModelType,ImageResourceType,Bitmap> in class com.bumptech.glide.GenericRequestBuilder
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Change Attribute Type;Change Attribute Type	imageType : Class<ImageResourceType> to imageLoadProvider : ChildLoadProvider<ModelType,ImageResourceType,Bitmap> in class com.bumptech.glide.GenericRequestBuilder
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Rename Attribute;Rename Attribute	videoType : Class<VideoResourceType> to videoLoadProvider : ChildLoadProvider<ModelType,VideoResourceType,Bitmap> in class com.bumptech.glide.GenericRequestBuilder
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Change Attribute Type;Change Attribute Type	videoType : Class<VideoResourceType> to videoLoadProvider : ChildLoadProvider<ModelType,VideoResourceType,Bitmap> in class com.bumptech.glide.GenericRequestBuilder
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Rename Attribute;Rename Attribute	requestContext : RequestContext to dataLoadProvider : DataLoadProvider<ParcelFileDescriptor,Bitmap> in class com.bumptech.glide.Glide.VideoModelRequest
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Change Attribute Type;Change Attribute Type	requestContext : RequestContext to dataLoadProvider : DataLoadProvider<ParcelFileDescriptor,Bitmap> in class com.bumptech.glide.Glide.VideoModelRequest
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Rename Attribute;Rename Attribute	requestContext : RequestContext to dataLoadProvider : DataLoadProvider<InputStream,Bitmap> in class com.bumptech.glide.Glide.ImageModelRequest
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Change Attribute Type;Change Attribute Type	requestContext : RequestContext to dataLoadProvider : DataLoadProvider<InputStream,Bitmap> in class com.bumptech.glide.Glide.ImageModelRequest
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Change Parameter Type;Change Parameter Type	transformation : Transformation to transformation : Transformation<Bitmap> in method public transform(transformation Transformation<Bitmap>) : RequestBuilder<ModelType> in class com.bumptech.glide.RequestBuilder
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Rename Attribute;Rename Attribute	resourceClass : Class<Z> to loadProvider : LoadProvider<T,Z,Bitmap> in class com.bumptech.glide.resize.request.BitmapRequest
c8c79d03924a757c29bbe7df5bc07b3cf8e02a83;Change Attribute Type;Change Attribute Type	resourceClass : Class<Z> to loadProvider : LoadProvider<T,Z,Bitmap> in class com.bumptech.glide.resize.request.BitmapRequest
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Attribute Type;Change Attribute Type	cacheKey : String to cacheKey : Key in class com.bumptech.glide.resize.EngineTest.EngineTestHarness
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Attribute Type;Change Attribute Type	runners : Map<String,ResourceRunner> to runners : Map<Key,ResourceRunner> in class com.bumptech.glide.resize.EngineTest.EngineTestHarness
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Parameter;Rename Parameter	id : String to key : Key in method public build(key Key, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, metadata Metadata, listener EngineJobListener) : ResourceRunner<Z> in class com.bumptech.glide.resize.DefaultResourceRunnerFactory
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	id : String to key : Key in method public build(key Key, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, metadata Metadata, listener EngineJobListener) : ResourceRunner<Z> in class com.bumptech.glide.resize.DefaultResourceRunnerFactory
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Attribute Type;Change Attribute Type	runners : Map<String,ResourceRunner> to runners : Map<Key,ResourceRunner> in class com.bumptech.glide.resize.Engine
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	runners : Map<String,ResourceRunner> to runners : Map<Key,ResourceRunner> in method package Engine(factory ResourceRunnerFactory, cache MemoryCache, runners Map<Key,ResourceRunner>, referenceCounter ResourceReferenceCounter, keyFactory KeyFactory) in class com.bumptech.glide.resize.Engine
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Parameter;Rename Parameter	id : String to key : Key in method public onEngineJobComplete(key Key) : void in class com.bumptech.glide.resize.Engine
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	id : String to key : Key in method public onEngineJobComplete(key Key) : void in class com.bumptech.glide.resize.Engine
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Parameter;Rename Parameter	id : String to key : Key in method public onEngineJobCancelled(key Key) : void in class com.bumptech.glide.resize.Engine
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	id : String to key : Key in method public onEngineJobCancelled(key Key) : void in class com.bumptech.glide.resize.Engine
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Parameter;Rename Parameter	id : String to key : Key in method public EngineJob(key Key, cache MemoryCache, mainHandler Handler, referenceCounter ResourceReferenceCounter, listener EngineJobListener) in class com.bumptech.glide.resize.EngineJob
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	id : String to key : Key in method public EngineJob(key Key, cache MemoryCache, mainHandler Handler, referenceCounter ResourceReferenceCounter, listener EngineJobListener) in class com.bumptech.glide.resize.EngineJob
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Attribute;Rename Attribute	id : String to key : Key in class com.bumptech.glide.resize.EngineJob
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Attribute Type;Change Attribute Type	id : String to key : Key in class com.bumptech.glide.resize.EngineJob
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Parameter;Rename Parameter	id : String to key : Key in method public ResourceRunner(key Key, width int, height int, diskCache DiskCache, cacheDecoder ResourceDecoder<InputStream,Z>, sourceRunner SourceResourceRunner, executorService ExecutorService, bgHandler Handler, job EngineJob<Z>) in class com.bumptech.glide.resize.ResourceRunner
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	id : String to key : Key in method public ResourceRunner(key Key, width int, height int, diskCache DiskCache, cacheDecoder ResourceDecoder<InputStream,Z>, sourceRunner SourceResourceRunner, executorService ExecutorService, bgHandler Handler, job EngineJob<Z>) in class com.bumptech.glide.resize.ResourceRunner
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Attribute;Rename Attribute	id : String to key : Key in class com.bumptech.glide.resize.ResourceRunner
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Attribute Type;Change Attribute Type	id : String to key : Key in class com.bumptech.glide.resize.ResourceRunner
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Parameter;Rename Parameter	id : String to key : Key in method public SourceResourceRunner(key Key, width int, height int, resourceFetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, diskCache DiskCache, metadata Metadata, cb ResourceCallback<Z>) in class com.bumptech.glide.resize.SourceResourceRunner
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	id : String to key : Key in method public SourceResourceRunner(key Key, width int, height int, resourceFetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, diskCache DiskCache, metadata Metadata, cb ResourceCallback<Z>) in class com.bumptech.glide.resize.SourceResourceRunner
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Attribute;Rename Attribute	id : String to key : Key in class com.bumptech.glide.resize.SourceResourceRunner
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Attribute Type;Change Attribute Type	id : String to key : Key in class com.bumptech.glide.resize.SourceResourceRunner
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public get(key Key) : InputStream in class com.bumptech.glide.resize.cache.DiskCacheAdapter
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public get(key Key) : InputStream in class com.bumptech.glide.resize.cache.DiskLruCacheWrapper
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public put(key Key, writer Writer) : void in class com.bumptech.glide.resize.cache.DiskLruCacheWrapper
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public delete(key Key) : void in class com.bumptech.glide.resize.cache.DiskLruCacheWrapper
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public contains(key Key) : boolean in class com.bumptech.glide.resize.cache.MemoryCacheAdapter
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public get(key Key) : Resource in class com.bumptech.glide.resize.cache.MemoryCacheAdapter
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public put(key Key, resource Resource) : Resource in class com.bumptech.glide.resize.cache.MemoryCacheAdapter
7bead36a3031afd9ffb74f06d254f4b11836ceff;Move Attribute;Move Attribute	private id : String from class com.bumptech.glide.resize.EngineJob to class com.bumptech.glide.resize.EngineKey
7bead36a3031afd9ffb74f06d254f4b11836ceff;Move Attribute;Move Attribute	private id : String from class com.bumptech.glide.resize.ResourceRunner to class com.bumptech.glide.resize.EngineKey
7bead36a3031afd9ffb74f06d254f4b11836ceff;Move Attribute;Move Attribute	private id : String from class com.bumptech.glide.resize.SourceResourceRunner to class com.bumptech.glide.resize.EngineKey
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Parameter;Rename Parameter	id : String to key : Key in method public onEngineJobComplete(key Key) : void in class com.bumptech.glide.resize.EngineJobListener
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	id : String to key : Key in method public onEngineJobComplete(key Key) : void in class com.bumptech.glide.resize.EngineJobListener
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Parameter;Rename Parameter	id : String to key : Key in method public onEngineJobCancelled(key Key) : void in class com.bumptech.glide.resize.EngineJobListener
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	id : String to key : Key in method public onEngineJobCancelled(key Key) : void in class com.bumptech.glide.resize.EngineJobListener
7bead36a3031afd9ffb74f06d254f4b11836ceff;Rename Parameter;Rename Parameter	id : String to key : Key in method public build(key Key, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, metadata Metadata, listener EngineJobListener) : ResourceRunner<Z> in class com.bumptech.glide.resize.ResourceRunnerFactory
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	id : String to key : Key in method public build(key Key, width int, height int, cacheDecoder ResourceDecoder<InputStream,Z>, fetcher ResourceFetcher<T>, decoder ResourceDecoder<T,Z>, transformation Transformation<Z>, encoder ResourceEncoder<Z>, metadata Metadata, listener EngineJobListener) : ResourceRunner<Z> in class com.bumptech.glide.resize.ResourceRunnerFactory
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public get(key Key) : InputStream in class com.bumptech.glide.resize.cache.DiskCache
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public put(key Key, writer Writer) : void in class com.bumptech.glide.resize.cache.DiskCache
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public delete(key Key) : void in class com.bumptech.glide.resize.cache.DiskCache
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public contains(key Key) : boolean in class com.bumptech.glide.resize.cache.MemoryCache
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public get(key Key) : Resource in class com.bumptech.glide.resize.cache.MemoryCache
7bead36a3031afd9ffb74f06d254f4b11836ceff;Change Parameter Type;Change Parameter Type	key : String to key : Key in method public put(key Key, resource Resource) : Resource in class com.bumptech.glide.resize.cache.MemoryCache
0e2e2b1b8df449b6e3223b090f5a55f1993e6c1f;Move Class;Move Class	com.bumptech.glide.resize.cache.ResourceCache.ResourceRemovedListener moved to com.bumptech.glide.resize.cache.MemoryCache.ResourceRemovedListener
0e2e2b1b8df449b6e3223b090f5a55f1993e6c1f;Rename Class;Rename Class	com.bumptech.glide.resize.cache.ResourceCacheTest renamed to com.bumptech.glide.resize.cache.LruResourceCacheTest
0e2e2b1b8df449b6e3223b090f5a55f1993e6c1f;Rename Class;Rename Class	com.bumptech.glide.resize.cache.ResourceCache renamed to com.bumptech.glide.resize.cache.LruResourceCache
0e2e2b1b8df449b6e3223b090f5a55f1993e6c1f;Rename Method;Rename Method	public testResourceIsNotRecycledIfResourceCacheEvictsSynchronously() : void renamed to public testResourceIsNotRecycledIfMemoryCacheEvictsSynchronously() : void in class com.bumptech.glide.resize.EngineJobTest
